,name,diff_num,hunk_num,func_num,line_num_total,line_num_net,line_num_del,line_num_add,char_num_total,char_num_net,char_num_del,char_num_add,mem_num_total,mem_num_net,mem_num_del,mem_num_add,if_num_total,if_num_net,if_num_del,if_num_add,jump_num_total,jump_num_net,jump_num_del,jump_num_add,loop_num_total,loop_num_net,loop_num_del,loop_num_add,ari_num_total,ari_num_net,ari_num_del,ari_num_add,rel_num_total,rel_num_net,rel_num_del,rel_num_add,log_num_total,log_num_net,log_num_del,log_num_add,bit_num_total,bit_num_net,bit_num_del,bit_num_add,call_num_total,call_num_net,call_num_del,call_num_add,var_num_total,var_num_net,var_num_del,var_num_add,global_sim,global_norm_sim,dir_num_total,dir_num_net,dir_num_del,dir_num_add,cap_num,race_num,not_zero,preprocess
3707,.//security_patch/realData\CWE_787_Out_of_bounds_Write\CVE-2018-10883-8bc1379b82b8e809eef77a9fedbb75c6c297be19.txt,3,5,0,48,-42,45,3,1022,-928,975,47,0,0,0,0,10,-8,9,1,7,-5,6,1,0,0,0,0,26,-26,26,0,7,-7,7,0,30,-24,27,3,3,-3,3,0,14,0,14,1,22,0,22,2,928,264,0,0,0,0,0,-1,0,0
3708,.//security_patch/realData\CWE_787_Out_of_bounds_Write\CVE-2018-10883-e09463f220ca9a1a1ecfda84fcda658f99a1f12a.txt,1,3,1,9,7,1,8,250,216,17,233,0,0,0,0,4,2,1,3,1,1,0,1,0,0,0,0,18,14,2,16,10,8,1,9,3,3,0,3,0,0,0,0,1,1,0,1,20,17,3,20,216,88,0,0,0,0,0,2,1,0
3709,.//security_patch/realData\CWE_787_Out_of_bounds_Write\CVE-2018-12714-70303420b5721c38998cf987e6b7d30cc62d4ff1.txt,3,6,3,17,5,6,11,510,114,198,312,1,1,0,1,2,2,0,2,1,1,0,1,2,0,1,1,13,-3,8,5,7,-1,4,3,4,2,1,3,0,0,0,0,9,6,3,8,26,13,13,24,189,60,0,0,0,0,0,1,1,0
3710,.//security_patch/realData\CWE_787_Out_of_bounds_Write\CVE-2018-14600-dbf72805fd9d7b1846fe9a11b46f3994bfc27fea.txt,2,4,0,8,0,4,4,148,60,44,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,60,24,0,0,0,0,0,0,0,0
3711,.//security_patch/realData\CWE_787_Out_of_bounds_Write\CVE-2018-14681-0b0ef9344255ff5acfac6b7af09198ac9c9756c8.txt,1,6,0,25,1,12,13,943,89,427,516,0,0,0,0,18,4,7,11,12,2,5,7,4,0,2,2,56,0,28,28,27,1,13,14,12,2,5,7,4,0,2,2,4,0,4,3,24,6,18,22,225,115,0,0,0,0,0,0,0,0
3712,.//security_patch/realData\CWE_787_Out_of_bounds_Write\CVE-2018-16642-cc4ac341f29fa368da6ef01c207deaf8c61f6a2e.txt,1,32,0,148,30,59,89,4561,1005,1778,2783,0,0,0,0,28,12,8,20,10,0,5,5,5,1,2,3,177,41,68,109,74,34,20,54,49,29,10,39,32,0,16,16,11,5,6,11,36,9,27,33,1473,460,0,0,0,0,0,0,-1,0
3713,.//security_patch/realData\CWE_787_Out_of_bounds_Write\CVE-2018-18584-40ef1b4093d77ad3a5cfcee1f5cb6108b3a3bcc2.txt,1,2,0,3,1,1,2,92,28,32,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,31,8,0,0,0,0,0,0,0,1
3714,.//security_patch/realData\CWE_787_Out_of_bounds_Write\CVE-2018-19198-864f5d4c127def386dd5cc926ad96934b297f04e.txt,1,1,0,1,1,0,1,15,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,15,4,0,0,0,0,0,0,0,0
3715,.//security_patch/realData\CWE_787_Out_of_bounds_Write\CVE-2018-20742-5ddda15d89f5ac82f4416208c5319ace4aecdc36.txt,4,16,1,50,48,1,49,2177,2093,42,2135,5,3,1,4,0,0,0,0,18,18,0,18,0,0,0,0,33,29,2,31,18,18,0,18,13,13,0,13,0,0,0,0,5,4,1,5,30,26,4,30,2093,456,0,0,0,0,0,0,0,2
3716,.//security_patch/realData\CWE_787_Out_of_bounds_Write\CVE-2018-20748-a64c3b37af9a6c8f8009d7516874b8d266b42bae.txt,1,1,1,2,0,1,1,74,-10,42,32,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6,0,6,5,10,4,0,0,0,0,0,0,0,0
3717,.//security_patch/realData\CWE_787_Out_of_bounds_Write\CVE-2018-20748-c2c4b81e6cb3b485fb1ec7ba9e7defeb889f6ba7.txt,1,1,1,6,4,1,5,256,132,62,194,2,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,11,3,4,7,8,4,2,6,0,0,0,0,1,1,0,1,2,1,1,2,20,14,6,19,144,45,0,0,0,0,0,0,0,0
3718,.//security_patch/realData\CWE_787_Out_of_bounds_Write\CVE-2018-20748-c5ba3fee85a7ecbbca1df5ffd46d32b92757bc2a.txt,1,1,1,4,4,0,4,132,132,0,132,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,2,2,0,2,1,1,0,1,1,1,0,1,1,1,0,1,18,18,0,18,132,40,0,0,0,0,0,0,0,0
3719,.//security_patch/realData\CWE_787_Out_of_bounds_Write\CVE-2018-20748-e34bcbb759ca5bef85809967a268fdf214c1ad2c.txt,1,4,1,41,-3,22,19,1213,-187,700,513,9,-3,6,3,7,-1,4,3,7,-1,4,3,0,0,0,0,28,-8,18,10,1,1,0,1,6,-2,4,2,4,0,2,2,6,0,6,6,26,9,17,23,372,107,0,0,0,0,0,0,-2,0
3720,.//security_patch/realData\CWE_787_Out_of_bounds_Write\CVE-2018-20749-15bb719c03cc70f14c36a843dcb16ed69b405707.txt,1,3,1,12,8,2,10,536,350,93,443,3,1,1,2,2,2,0,2,1,1,0,1,1,1,0,1,11,5,3,8,1,1,0,1,2,2,0,2,0,0,0,0,5,2,3,3,51,45,6,48,363,45,0,0,0,0,0,0,0,0
3721,.//security_patch/realData\CWE_787_Out_of_bounds_Write\CVE-2018-20750-09e8fc02f59f16e2583b34fe1a270c238bd9ffec.txt,1,3,1,6,4,1,5,214,172,21,193,0,0,0,0,4,2,1,3,0,0,0,0,1,1,0,1,1,1,0,1,5,3,1,4,3,3,0,3,0,0,0,0,1,1,0,1,23,21,2,23,172,18,0,0,0,0,0,0,0,1
3722,.//security_patch/realData\CWE_787_Out_of_bounds_Write\CVE-2018-20760-4c1360818fc8948e9307059fba4dc47ba8ad255d.txt,1,1,0,2,2,0,2,47,47,0,47,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,4,0,4,47,18,0,0,0,0,0,0,0,0
3723,.//security_patch/realData\CWE_787_Out_of_bounds_Write\CVE-2018-20763-1c449a34fe0b50aaffb881bfb9d7c5ab0bb18cdd.txt,2,8,1,75,23,26,49,1057,369,344,713,10,8,1,9,16,16,0,16,4,4,0,4,2,0,1,1,73,17,28,45,13,11,1,12,8,6,1,7,8,0,4,4,0,0,0,0,28,15,13,27,374,180,0,0,0,0,0,0,0,0
3724,.//security_patch/realData\CWE_787_Out_of_bounds_Write\CVE-2018-5332-c095508770aebf1b9218e77026e48345d719b17c.txt,1,1,1,2,2,0,2,35,35,0,35,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,2,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,35,16,0,0,0,0,0,0,0,0
3725,.//security_patch/realData\CWE_787_Out_of_bounds_Write\CVE-2018-8788-d1112c279bd1a327e8e4d0b5f371458bf2579659.txt,5,38,6,134,64,35,99,4003,971,1516,2487,1,1,0,1,30,28,1,29,29,29,0,29,0,0,0,0,166,24,71,95,69,25,22,47,27,19,4,23,8,0,4,4,14,2,12,14,52,15,37,52,1087,356,0,0,0,0,0,0,12,0
3726,.//security_patch/realData\CWE_787_Out_of_bounds_Write\CVE-2019-3701-0aaa81377c5a01f686bcdb8c7a6929a7bf330c68.txt,1,5,1,18,14,2,16,323,221,51,272,6,6,0,6,7,3,2,5,5,5,0,5,0,0,0,0,12,8,2,10,12,8,2,10,0,0,0,0,2,0,1,1,2,2,0,2,14,10,4,14,221,82,0,0,0,0,0,0,0,0
3727,.//security_patch/realData\CWE_78_Improper_Neutralization_of_Special_Elements_used_in_an_OS_Command_('OS_Command_Injection')_\CVE-2015-4642-d2ac264ffea5ca2e85640b6736e0c7cd4ee9a4a9.txt,1,1,1,7,7,0,7,94,94,0,94,0,0,0,0,4,4,0,4,0,0,0,0,1,1,0,1,9,9,0,9,4,4,0,4,3,3,0,3,0,0,0,0,0,0,0,0,7,7,0,7,94,116,0,0,0,0,0,0,0,0
3728,.//security_patch/realData\CWE_78_Improper_Neutralization_of_Special_Elements_used_in_an_OS_Command_('OS_Command_Injection')_\CVE-2017-14500-26f5a4350f3ab5507bb8727051c87bb04660f333.txt,2,2,0,8,0,4,4,250,28,111,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,6,1,5,6,38,28,6,-6,6,0,0,0,0,0
3729,.//security_patch/realData\CWE_78_Improper_Neutralization_of_Special_Elements_used_in_an_OS_Command_('OS_Command_Injection')_\CVE-2017-14500-c8fea2f60c18ed30bdd1bb6f798e994e51a58260.txt,2,2,0,8,0,4,4,248,26,111,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,6,1,5,6,40,28,6,-6,6,0,0,0,0,0
3730,.//security_patch/realData\CWE_78_Improper_Neutralization_of_Special_Elements_used_in_an_OS_Command_('OS_Command_Injection')_\CVE-2017-5330-82fdfd24d46966a117fa625b68784735a40f9065.txt,1,1,1,2,0,1,1,32,12,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,12,4,0,0,0,0,0,0,0,0
3731,.//security_patch/realData\CWE_78_Improper_Neutralization_of_Special_Elements_used_in_an_OS_Command_('OS_Command_Injection')_\CVE-2018-19518-e5bfea64c81ae34816479bb05d17cdffe45adddb.txt,2,4,2,9,9,0,9,292,292,0,292,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,6,6,0,6,12,12,0,12,292,74,0,0,0,0,0,0,1,0
3732,.//security_patch/realData\CWE_78_Improper_Neutralization_of_Special_Elements_used_in_an_OS_Command_('OS_Command_Injection')_\CVE-2019-12735-53575521406739cf20bbe4e384d88e7dca11f040.txt,2,2,0,5,5,0,5,128,128,0,128,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,4,4,0,4,0,0,0,0,3,3,0,3,0,0,0,0,1,1,0,1,16,16,0,16,128,24,0,0,0,0,0,0,0,0
3733,.//security_patch/realData\CWE_79_Improper_Neutralization_of_Input_During_Web_Page_Generation_('Cross_site_Scripting')\CVE-2011-3635-739aca418457de752be13721218aaebc74bd9d36.txt,1,4,0,6,2,2,4,188,86,51,137,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,7,2,5,7,86,22,0,0,0,0,0,0,0,0
3734,.//security_patch/realData\CWE_79_Improper_Neutralization_of_Input_During_Web_Page_Generation_('Cross_site_Scripting')\CVE-2014-9714-324701c9fd31beb4f070f1b7ef78b115fbdfec34.txt,1,2,0,6,4,1,5,195,97,49,146,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,9,5,4,9,100,36,0,0,0,0,0,0,0,0
3735,.//security_patch/realData\CWE_79_Improper_Neutralization_of_Input_During_Web_Page_Generation_('Cross_site_Scripting')\CVE-2014-9743-fe5063ec5ad1873039ea719eb1f137c8f3bda84b.txt,1,2,1,4,2,1,3,185,105,40,145,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,1,1,2,105,24,7,1,3,4,0,0,0,0
3736,.//security_patch/realData\CWE_79_Improper_Neutralization_of_Input_During_Web_Page_Generation_('Cross_site_Scripting')\CVE-2015-8935-996faf964bba1aec06b153b370a7f20d3dd2bb8b.txt,1,1,1,7,-5,6,1,201,-107,154,47,0,0,0,0,7,-3,5,2,2,-2,2,0,0,0,0,0,4,-4,4,0,7,-3,5,2,5,-3,4,1,0,0,0,0,0,0,0,0,7,0,7,4,108,74,0,0,0,0,0,0,-3,0
3737,.//security_patch/realData\CWE_79_Improper_Neutralization_of_Input_During_Web_Page_Generation_('Cross_site_Scripting')\CVE-2017-6503-6ca3e4f094da0a0017cb2d483ec1db6176bb0b16.txt,6,12,3,27,11,8,19,1731,469,631,1100,4,0,2,2,3,3,0,3,2,2,0,2,0,0,0,0,36,4,16,20,18,0,9,9,6,0,3,3,2,2,0,2,12,2,10,12,41,4,37,41,469,164,0,0,0,0,0,0,0,1
3738,.//security_patch/realData\CWE_79_Improper_Neutralization_of_Input_During_Web_Page_Generation_('Cross_site_Scripting')\CVE-2018-17082-23b057742e3cf199612fa8050ae86cae675e214e.txt,1,1,0,1,1,0,1,29,29,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,29,6,0,0,0,0,0,0,0,0
3739,.//security_patch/realData\CWE_824_Access_of_Uninitialized_Pointer\CVE-2018-11743-b64ce17852b180dfeea81cf458660be41a78974d.txt,1,1,0,3,3,0,3,50,50,0,50,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,4,0,4,50,14,0,0,0,0,0,0,0,0
3740,.//security_patch/realData\CWE_824_Access_of_Uninitialized_Pointer\CVE-2018-19857-0cc5ea748ee5ff7705dde61ab15dff8f58be39d0.txt,1,2,1,4,0,2,2,173,-9,91,82,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,2,0,1,1,6,0,3,3,0,0,0,0,2,0,1,1,1,0,1,1,7,2,5,6,29,8,0,0,0,0,0,0,0,0
3741,.//security_patch/realData\CWE_824_Access_of_Uninitialized_Pointer\CVE-2019-11498-bc6cba3f552c44565f7f1e66dc1580189addb2b4.txt,1,2,0,4,0,2,2,114,24,45,69,0,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,4,2,1,3,3,1,1,2,4,2,1,3,0,0,0,0,0,0,0,0,6,2,4,6,24,12,0,0,0,0,0,0,1,0
3742,.//security_patch/realData\CWE_89_Improper_Neutralization_of_Special_Elements_used_in_an_SQL_Command_('SQL_Injection')\CVE-2012-0036-75ca568fa1c19de4c5358fed246686de8467c238.txt,5,17,3,65,17,24,41,1598,408,595,1003,1,1,0,1,11,3,4,7,17,1,8,9,0,0,0,0,47,9,19,28,12,-2,7,5,12,0,6,6,9,3,3,6,5,2,3,5,38,14,24,37,684,134,0,0,0,0,0,0,-3,1
3743,.//security_patch/realData\CWE_89_Improper_Neutralization_of_Special_Elements_used_in_an_SQL_Command_('SQL_Injection')\CVE-2013-7262-3a10f6b829297dae63492a8c63385044bc6953ed.txt,1,1,0,4,4,0,4,145,145,0,145,0,0,0,0,2,2,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,3,3,0,3,6,6,0,6,145,64,2,2,0,2,0,0,0,0
3744,.//security_patch/realData\CWE_89_Improper_Neutralization_of_Special_Elements_used_in_an_SQL_Command_('SQL_Injection')\CVE-2016-10096-d885eb20006099262c0278932b9f8aca3c1ac97f.txt,2,1,0,40,-40,40,0,1480,-1480,1480,0,0,0,0,0,12,-12,12,0,0,0,0,0,2,-2,2,0,12,-12,12,0,1,-1,1,0,12,-12,12,0,1,-1,1,0,15,0,15,0,18,0,18,0,1480,250,0,0,0,0,0,0,0,-1
3745,.//security_patch/realData\CWE_89_Improper_Neutralization_of_Special_Elements_used_in_an_SQL_Command_('SQL_Injection')\CVE-2019-10664-ee70db46f81afa582c96b887b73bcd2a86feda00.txt,1,1,0,2,0,1,1,164,6,79,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,2,0,1,1,0,0,0,0,3,1,2,3,11,1,10,10,7,4,0,0,0,0,0,0,0,0
3746,.//security_patch/realData\CWE_90_Improper_Neutralization_of_Special_Elements_used_in_an_LDAP_Query_('LDAP_Injection')_\CVE-2018-5730-e1caf6fb74981da62039846931ebdffed71309d1.txt,3,8,0,152,36,58,94,3786,956,1415,2371,7,-1,4,3,43,3,20,23,17,9,4,13,3,1,1,2,93,25,34,59,45,13,16,29,35,19,8,27,2,2,0,2,15,4,11,14,79,31,48,73,1722,352,0,0,0,0,0,0,1,0
3747,.//security_patch/realData\CWE_918_Server_Side_Request_Forgery_(SSRF)\CVE-2017-7272-bab0b99f376dac9170ac81382a5ed526938d595a.txt,1,6,0,19,5,7,12,262,50,106,156,0,0,0,0,8,4,2,6,5,1,2,3,0,0,0,0,17,5,6,11,0,0,0,0,4,4,0,4,0,0,0,0,2,0,2,2,10,1,9,9,91,52,0,0,0,0,0,0,2,0
3748,.//security_patch/realData\CWE_93_Improper_Neutralization_of_CRLF_Sequences_('CRLF_Injection')\CVE-2017-6508-4d729e322fae359a1aefaafec1144764a54e8ad4.txt,1,1,1,9,9,0,9,96,96,0,96,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,6,6,0,6,1,1,0,1,3,3,0,3,0,0,0,0,2,2,0,2,6,6,0,6,96,50,0,0,0,0,0,0,0,0
3749,.//security_patch/realData\CWE_93_Improper_Neutralization_of_CRLF_Sequences_('CRLF_Injection')\CVE-2019-10678-2119afbe74ee0c914c1d5c4c859c594c08b0ad42.txt,1,1,0,2,2,0,2,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,10,16,0,0,0,0,0,0,0,0
3750,.//security_patch/realData\CWE_943_Improper_Neutralization_of_Special_Elements_in_Data_Query_Logic\CVE-2017-12904-96e9506ae9e252c548665152d1b8968297128307.txt,1,2,0,8,0,4,4,332,18,157,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,2,11,2,9,10,90,58,0,0,0,0,0,0,0,0
3751,.//security_patch/realData\CWE_94_Improper_Control_of_Generation_of_Code_('Code_Injection')_\CVE-2010-2240-320b2b8de12698082609ebbc1a17165727f4c893.txt,1,2,0,13,13,0,13,329,329,0,329,0,0,0,0,4,4,0,4,3,3,0,3,0,0,0,0,8,8,0,8,6,6,0,6,2,2,0,2,2,2,0,2,3,3,0,3,12,12,0,12,329,100,0,0,0,0,0,0,1,0
3752,.//security_patch/realData\CWE_94_Improper_Control_of_Generation_of_Code_('Code_Injection')_\CVE-2013-4151-cc45995294b92d95319b4782750a3580cabdbc0c.txt,1,2,2,7,5,1,6,123,97,13,110,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,2,2,0,2,1,1,0,1,2,2,0,2,0,0,0,0,1,1,0,1,13,10,3,13,98,30,0,0,0,0,0,0,0,0
3753,.//security_patch/realData\CWE_94_Improper_Control_of_Generation_of_Code_('Code_Injection')_\CVE-2013-4537-a9c380db3b8c6af19546a68145c8d1438a09c92b.txt,1,2,1,9,9,0,9,249,249,0,249,0,0,0,0,8,8,0,8,2,2,0,2,0,0,0,0,13,13,0,13,18,18,0,18,7,7,0,7,0,0,0,0,1,1,0,1,11,11,0,11,249,140,0,0,0,0,0,0,1,0
3754,.//security_patch/realData\CWE_94_Improper_Control_of_Generation_of_Code_('Code_Injection')_\CVE-2013-6399-4b53c2c72cb5541cf394033b528a6fe2a86c0ac1.txt,1,1,1,3,3,0,3,52,52,0,52,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,2,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,52,20,0,0,0,0,0,0,0,0
3755,.//security_patch/realData\CWE_94_Improper_Control_of_Generation_of_Code_('Code_Injection')_\CVE-2014-2208-506a44194a9016406c752ad8e010c01aeffc18cc.txt,1,64,0,240,24,108,132,6503,277,3113,3390,10,10,0,10,42,-4,23,19,8,-2,5,3,0,0,0,0,105,-21,63,42,24,0,12,12,24,-4,14,10,25,-5,15,10,31,13,18,23,92,11,81,77,2411,663,2,2,0,2,0,0,-4,0
3756,.//security_patch/realData\CWE_94_Improper_Control_of_Generation_of_Code_('Code_Injection')_\CVE-2014-3560-e6a848630da3ba958c442438ea131c99fa088605.txt,1,1,0,2,0,1,1,123,1,61,62,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,3,3,2,0,2,0,1,1,0,0,0,0
3757,.//security_patch/realData\CWE_94_Improper_Control_of_Generation_of_Code_('Code_Injection')_\CVE-2014-3560-fb1d325d96dfe9bc2e9c4ec46ad4c55e8f18f4a2.txt,1,1,0,2,0,1,1,123,1,61,62,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,3,3,2,0,2,0,1,1,0,0,0,0
3758,.//security_patch/realData\CWE_94_Improper_Control_of_Generation_of_Code_('Code_Injection')_\CVE-2017-16544-c3797d40a1c57352192c6106cc0f435e7d9c11e8.txt,1,1,1,11,11,0,11,158,158,0,158,1,1,0,1,5,5,0,5,1,1,0,1,1,1,0,1,8,8,0,8,3,3,0,3,5,5,0,5,0,0,0,0,1,1,0,1,4,4,0,4,158,90,0,0,0,0,0,0,1,0
3759,.//security_patch/realData\NVD_CWE_noinfo\CVE-2009-2847-0083fc2c50e6c5127c2802ad323adf8143ab7856.txt,1,5,0,15,1,7,8,443,119,162,281,2,0,1,1,3,-1,2,1,0,0,0,0,0,0,0,0,19,5,7,12,7,3,2,5,4,2,1,3,6,4,1,5,4,2,2,3,13,1,12,13,153,53,0,0,0,0,0,0,1,0
3760,.//security_patch/realData\NVD_CWE_noinfo\CVE-2010-1087-9f557cd8073104b39528794d44e129331ded649f.txt,1,2,1,15,1,7,8,320,8,156,164,0,0,0,0,1,-1,1,0,4,0,2,2,0,0,0,0,6,-2,4,2,3,-1,2,1,2,0,1,1,3,-1,2,1,5,3,2,3,11,3,8,7,99,18,0,0,0,0,0,0,-1,0
3761,.//security_patch/realData\NVD_CWE_noinfo\CVE-2010-1088-ac278a9c505092dd82077a2446af8f9fc0d9c095.txt,1,2,0,8,4,2,6,282,150,66,216,0,0,0,0,7,1,3,4,1,1,0,1,0,0,0,0,6,2,2,4,5,1,2,3,5,1,2,3,2,0,1,1,3,3,0,3,6,1,5,6,162,44,0,0,0,0,0,0,0,0
3762,.//security_patch/realData\NVD_CWE_noinfo\CVE-2010-4648-0a54917c3fc295cb61f3fb52373c173fd3b69f48.txt,1,2,0,4,0,2,2,118,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,4,0,2,2,0,0,0,0,2,0,2,2,3,0,3,3,6,0,0,0,0,0,0,0,0,0
3763,.//security_patch/realData\NVD_CWE_noinfo\CVE-2011-1182-da48524eb20662618854bb3df2db01fc65f3070c.txt,1,4,1,8,4,2,6,155,77,39,116,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,3,1,1,2,9,3,3,6,0,0,0,0,0,0,0,0,1,1,0,1,4,1,3,4,79,30,0,0,0,0,0,0,2,0
3764,.//security_patch/realData\NVD_CWE_noinfo\CVE-2011-1202-ecb6bcb8d1b7e44842edde3929f412d46b40c89f.txt,1,2,1,23,13,5,18,420,172,124,296,1,-1,1,0,6,6,0,6,0,0,0,0,0,0,0,0,27,11,8,19,9,9,0,9,0,0,0,0,0,0,0,0,1,0,1,1,21,12,9,18,205,97,0,0,0,0,0,0,2,0
3765,.//security_patch/realData\NVD_CWE_noinfo\CVE-2011-1573-a8170c35e738d62e9919ce5b109cf4ed66e95bde.txt,1,7,0,17,3,7,10,725,95,315,410,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,43,1,21,22,8,0,4,4,4,0,2,2,0,0,0,0,3,1,2,3,9,0,9,9,95,32,0,0,0,0,0,0,0,0
3766,.//security_patch/realData\NVD_CWE_noinfo\CVE-2011-2482-ea2bc483ff5caada7c4aa0d5fbf87d3a6590273d.txt,1,6,1,36,28,4,32,901,689,106,795,15,7,4,11,2,2,0,2,2,2,0,2,4,4,0,4,17,17,0,17,8,8,0,8,6,6,0,6,2,2,0,2,6,4,2,6,15,13,2,15,689,200,0,0,0,0,0,0,2,0
3767,.//security_patch/realData\NVD_CWE_noinfo\CVE-2011-2525-53b0f08042f04813cd1a7473dacd3edfacb28eb3.txt,1,4,0,12,0,6,6,279,43,118,161,3,1,1,2,7,1,3,4,2,0,1,1,0,0,0,0,5,-1,3,2,3,-1,2,1,10,4,3,7,2,0,1,1,1,0,1,1,6,0,6,5,101,28,0,0,0,0,0,0,2,0
3768,.//security_patch/realData\NVD_CWE_noinfo\CVE-2011-3638-667eff35a1f56fa74ce98a0c7c29a40adc1ba4e3.txt,1,22,0,341,-223,282,59,8990,-5542,7266,1724,28,-28,28,0,74,-52,63,11,39,-33,36,3,0,0,0,0,309,-191,250,59,127,-75,101,26,114,-98,106,8,42,-18,30,12,25,3,22,13,48,7,41,28,5996,1846,0,0,0,0,0,-68,-9,0
3769,.//security_patch/realData\NVD_CWE_noinfo\CVE-2011-3935-668494acd8b20f974c7722895d4a6a14c1005f1e.txt,1,1,1,2,2,0,2,56,56,0,56,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,3,3,0,3,2,2,0,2,0,0,0,0,0,0,0,0,1,1,0,1,5,5,0,5,56,26,0,0,0,0,0,0,0,0
3770,.//security_patch/realData\NVD_CWE_noinfo\CVE-2011-3937-71db86d53b5c6872cea31bf714a1a38ec78feaba.txt,1,2,0,7,3,2,5,301,167,67,234,0,0,0,0,2,2,0,2,1,1,0,1,1,-1,1,0,17,3,7,10,5,1,2,3,2,0,1,1,2,0,1,1,3,2,1,2,26,19,7,22,201,45,0,0,0,0,0,0,0,0
3771,.//security_patch/realData\NVD_CWE_noinfo\CVE-2011-3944-1285baaab550e3e761590ef6dfb1d9bd9d1332e4.txt,1,1,0,5,5,0,5,128,128,0,128,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,5,5,0,5,2,2,0,2,0,0,0,0,0,0,0,0,1,1,0,1,14,14,0,14,128,54,0,0,0,0,0,0,0,0
3772,.//security_patch/realData\NVD_CWE_noinfo\CVE-2011-3949-e2291ea1534d17306f685b8c8abc8585bbed87bf.txt,1,5,1,28,-2,15,13,921,55,433,488,0,0,0,0,5,-1,3,2,4,-2,3,1,0,0,0,0,27,-9,18,9,25,-1,13,12,1,1,0,1,0,0,0,0,3,1,2,3,31,10,21,29,340,73,0,0,0,0,0,1,0,0
